row,desk,date,firstHalf,secondHalf,day_of_week,day_of_month,month,week_of_year
6987,CLUJ_5_beta_25.3,2024-03-12,0,1,1,12,3,11
6988,CLUJ_5_beta_25.4,2024-03-12,0,1,1,12,3,11
6989,CLUJ_5_beta_26.1,2024-03-12,1,1,1,12,3,11
6990,CLUJ_5_beta_26.2,2024-03-12,0,0,1,12,3,11
6991,CLUJ_5_beta_26.3,2024-03-12,1,1,1,12,3,11
6992,CLUJ_5_beta_26.4,2024-03-12,1,0,1,12,3,11
6993,CLUJ_5_beta_27.1,2024-03-12,0,1,1,12,3,11
6994,CLUJ_5_beta_27.2,2024-03-12,1,0,1,12,3,11
6995,CLUJ_5_beta_27.3,2024-03-12,1,1,1,12,3,11
6996,CLUJ_5_beta_27.4,2024-03-12,1,0,1,12,3,11
6997,CLUJ_5_beta_28.1,2024-03-12,1,0,1,12,3,11
6998,CLUJ_5_beta_28.2,2024-03-12,0,0,1,12,3,11
6999,CLUJ_5_beta_28.3,2024-03-12,1,0,1,12,3,11
7000,CLUJ_5_beta_28.4,2024-03-12,1,0,1,12,3,11
7001,CLUJ_5_beta_29.1,2024-03-12,1,1,1,12,3,11
7002,CLUJ_5_beta_29.2,2024-03-12,0,0,1,12,3,11
7003,CLUJ_5_beta_29.3,2024-03-12,1,0,1,12,3,11
7004,CLUJ_5_beta_29.4,2024-03-12,0,0,1,12,3,11
7005,CLUJ_5_beta_30.1,2024-03-12,1,1,1,12,3,11
7006,CLUJ_5_beta_30.2,2024-03-12,0,1,1,12,3,11
7007,CLUJ_5_beta_30.3,2024-03-12,1,1,1,12,3,11
7008,CLUJ_5_beta_30.4,2024-03-12,0,0,1,12,3,11
7009,CLUJ_5_beta_31.1,2024-03-12,1,1,1,12,3,11
7010,CLUJ_5_beta_31.2,2024-03-12,1,1,1,12,3,11
7011,CLUJ_5_beta_31.3,2024-03-12,0,0,1,12,3,11
7012,CLUJ_5_beta_31.4,2024-03-12,0,0,1,12,3,11
7013,CLUJ_5_beta_32.1,2024-03-12,0,0,1,12,3,11
7014,CLUJ_5_beta_32.2,2024-03-12,1,0,1,12,3,11
7015,CLUJ_5_beta_32.3,2024-03-12,0,0,1,12,3,11
7016,CLUJ_5_beta_32.4,2024-03-12,1,0,1,12,3,11
7017,CLUJ_5_beta_33.1,2024-03-12,0,0,1,12,3,11
7018,CLUJ_5_beta_33.2,2024-03-12,1,0,1,12,3,11
7019,CLUJ_5_beta_33.3,2024-03-12,1,0,1,12,3,11
7020,CLUJ_5_beta_33.4,2024-03-12,0,1,1,12,3,11
7021,CLUJ_5_beta_1.1,2024-03-13,0,1,2,13,3,11
7022,CLUJ_5_beta_1.2,2024-03-13,1,0,2,13,3,11
7023,CLUJ_5_beta_1.3,2024-03-13,1,1,2,13,3,11
7024,CLUJ_5_beta_1.4,2024-03-13,1,1,2,13,3,11
7025,CLUJ_5_beta_2.1,2024-03-13,0,0,2,13,3,11
7026,CLUJ_5_beta_2.2,2024-03-13,1,0,2,13,3,11
7027,CLUJ_5_beta_2.3,2024-03-13,0,1,2,13,3,11
7028,CLUJ_5_beta_2.4,2024-03-13,0,0,2,13,3,11
7029,CLUJ_5_beta_3.1,2024-03-13,1,1,2,13,3,11
7030,CLUJ_5_beta_3.2,2024-03-13,1,1,2,13,3,11
7031,CLUJ_5_beta_3.3,2024-03-13,0,0,2,13,3,11
7032,CLUJ_5_beta_3.4,2024-03-13,1,1,2,13,3,11
7033,CLUJ_5_beta_4.1,2024-03-13,1,0,2,13,3,11
7034,CLUJ_5_beta_4.2,2024-03-13,0,1,2,13,3,11
7035,CLUJ_5_beta_4.3,2024-03-13,0,0,2,13,3,11
7036,CLUJ_5_beta_4.4,2024-03-13,0,0,2,13,3,11
7037,CLUJ_5_beta_5.1,2024-03-13,1,0,2,13,3,11
7038,CLUJ_5_beta_5.2,2024-03-13,1,0,2,13,3,11
7039,CLUJ_5_beta_5.3,2024-03-13,0,0,2,13,3,11
7040,CLUJ_5_beta_5.4,2024-03-13,1,0,2,13,3,11
7041,CLUJ_5_beta_6.1,2024-03-13,0,1,2,13,3,11
7042,CLUJ_5_beta_6.2,2024-03-13,1,1,2,13,3,11
7043,CLUJ_5_beta_6.3,2024-03-13,1,1,2,13,3,11
7044,CLUJ_5_beta_6.4,2024-03-13,1,1,2,13,3,11
7045,CLUJ_5_beta_7.1,2024-03-13,1,1,2,13,3,11
7046,CLUJ_5_beta_7.2,2024-03-13,0,1,2,13,3,11
7047,CLUJ_5_beta_7.3,2024-03-13,0,1,2,13,3,11
7048,CLUJ_5_beta_7.4,2024-03-13,1,1,2,13,3,11
7049,CLUJ_5_beta_8.1,2024-03-13,0,0,2,13,3,11
7050,CLUJ_5_beta_8.2,2024-03-13,1,1,2,13,3,11
7051,CLUJ_5_beta_8.3,2024-03-13,1,0,2,13,3,11
7052,CLUJ_5_beta_8.4,2024-03-13,1,0,2,13,3,11
7053,CLUJ_5_beta_9.1,2024-03-13,0,1,2,13,3,11
7054,CLUJ_5_beta_9.2,2024-03-13,0,0,2,13,3,11
7055,CLUJ_5_beta_9.3,2024-03-13,1,1,2,13,3,11
7056,CLUJ_5_beta_9.4,2024-03-13,0,1,2,13,3,11
7057,CLUJ_5_beta_10.1,2024-03-13,1,0,2,13,3,11
7058,CLUJ_5_beta_10.2,2024-03-13,1,1,2,13,3,11
7059,CLUJ_5_beta_10.3,2024-03-13,1,0,2,13,3,11
7060,CLUJ_5_beta_10.4,2024-03-13,1,0,2,13,3,11
7061,CLUJ_5_beta_11.1,2024-03-13,1,1,2,13,3,11
7062,CLUJ_5_beta_11.2,2024-03-13,1,1,2,13,3,11
7063,CLUJ_5_beta_11.3,2024-03-13,1,0,2,13,3,11
7064,CLUJ_5_beta_11.4,2024-03-13,1,1,2,13,3,11
7065,CLUJ_5_beta_12.1,2024-03-13,1,0,2,13,3,11
7066,CLUJ_5_beta_12.2,2024-03-13,0,0,2,13,3,11
7067,CLUJ_5_beta_12.3,2024-03-13,0,1,2,13,3,11
7068,CLUJ_5_beta_12.4,2024-03-13,1,1,2,13,3,11
7069,CLUJ_5_beta_13.1,2024-03-13,1,0,2,13,3,11
7070,CLUJ_5_beta_13.2,2024-03-13,1,0,2,13,3,11
7071,CLUJ_5_beta_13.3,2024-03-13,1,0,2,13,3,11
7072,CLUJ_5_beta_13.4,2024-03-13,1,1,2,13,3,11
7073,CLUJ_5_beta_14.1,2024-03-13,0,0,2,13,3,11
7074,CLUJ_5_beta_14.2,2024-03-13,0,0,2,13,3,11
7075,CLUJ_5_beta_14.3,2024-03-13,1,1,2,13,3,11
7076,CLUJ_5_beta_14.4,2024-03-13,1,0,2,13,3,11
7077,CLUJ_5_beta_15.1,2024-03-13,1,1,2,13,3,11
7078,CLUJ_5_beta_15.2,2024-03-13,1,1,2,13,3,11
7079,CLUJ_5_beta_15.3,2024-03-13,0,1,2,13,3,11
7080,CLUJ_5_beta_15.4,2024-03-13,1,0,2,13,3,11
7081,CLUJ_5_beta_16.1,2024-03-13,1,1,2,13,3,11
7082,CLUJ_5_beta_16.2,2024-03-13,1,0,2,13,3,11
7083,CLUJ_5_beta_16.3,2024-03-13,1,0,2,13,3,11
7084,CLUJ_5_beta_16.4,2024-03-13,1,0,2,13,3,11
7085,CLUJ_5_beta_17.1,2024-03-13,0,1,2,13,3,11
7086,CLUJ_5_beta_17.2,2024-03-13,0,1,2,13,3,11
7087,CLUJ_5_beta_17.3,2024-03-13,0,0,2,13,3,11
7088,CLUJ_5_beta_17.4,2024-03-13,1,0,2,13,3,11
7089,CLUJ_5_beta_18.1,2024-03-13,1,1,2,13,3,11
7090,CLUJ_5_beta_18.2,2024-03-13,1,0,2,13,3,11
7091,CLUJ_5_beta_18.3,2024-03-13,1,1,2,13,3,11
7092,CLUJ_5_beta_18.4,2024-03-13,1,0,2,13,3,11
7093,CLUJ_5_beta_18.5,2024-03-13,0,0,2,13,3,11
7094,CLUJ_5_beta_19.1,2024-03-13,1,0,2,13,3,11
7095,CLUJ_5_beta_19.2,2024-03-13,0,1,2,13,3,11
7096,CLUJ_5_beta_19.3,2024-03-13,1,1,2,13,3,11
7097,CLUJ_5_beta_19.4,2024-03-13,0,0,2,13,3,11
7098,CLUJ_5_beta_19.5,2024-03-13,0,0,2,13,3,11
7099,CLUJ_5_beta_19.6,2024-03-13,0,1,2,13,3,11
7100,CLUJ_5_beta_20.1,2024-03-13,1,1,2,13,3,11
7101,CLUJ_5_beta_20.2,2024-03-13,0,1,2,13,3,11
7102,CLUJ_5_beta_20.3,2024-03-13,0,0,2,13,3,11
7103,CLUJ_5_beta_20.4,2024-03-13,0,0,2,13,3,11
7104,CLUJ_5_beta_21.1,2024-03-13,1,0,2,13,3,11
7105,CLUJ_5_beta_21.2,2024-03-13,1,1,2,13,3,11
7106,CLUJ_5_beta_21.3,2024-03-13,0,1,2,13,3,11
7107,CLUJ_5_beta_21.4,2024-03-13,1,0,2,13,3,11
7108,CLUJ_5_beta_22.1,2024-03-13,1,0,2,13,3,11
7109,CLUJ_5_beta_22.2,2024-03-13,0,0,2,13,3,11
7110,CLUJ_5_beta_22.3,2024-03-13,1,1,2,13,3,11
7111,CLUJ_5_beta_22.4,2024-03-13,0,1,2,13,3,11
7112,CLUJ_5_beta_23.1,2024-03-13,0,1,2,13,3,11
7113,CLUJ_5_beta_23.2,2024-03-13,1,0,2,13,3,11
7114,CLUJ_5_beta_23.3,2024-03-13,0,0,2,13,3,11
7115,CLUJ_5_beta_23.4,2024-03-13,0,1,2,13,3,11
7116,CLUJ_5_beta_24.1,2024-03-13,1,1,2,13,3,11
7117,CLUJ_5_beta_24.2,2024-03-13,0,0,2,13,3,11
7118,CLUJ_5_beta_24.3,2024-03-13,0,0,2,13,3,11
7119,CLUJ_5_beta_24.4,2024-03-13,1,0,2,13,3,11
7120,CLUJ_5_beta_25.1,2024-03-13,0,1,2,13,3,11
7121,CLUJ_5_beta_25.2,2024-03-13,0,0,2,13,3,11
7122,CLUJ_5_beta_25.3,2024-03-13,0,0,2,13,3,11
7123,CLUJ_5_beta_25.4,2024-03-13,0,1,2,13,3,11
7124,CLUJ_5_beta_26.1,2024-03-13,0,1,2,13,3,11
7125,CLUJ_5_beta_26.2,2024-03-13,0,1,2,13,3,11
7126,CLUJ_5_beta_26.3,2024-03-13,1,0,2,13,3,11
7127,CLUJ_5_beta_26.4,2024-03-13,1,0,2,13,3,11
7128,CLUJ_5_beta_27.1,2024-03-13,1,0,2,13,3,11
7129,CLUJ_5_beta_27.2,2024-03-13,1,0,2,13,3,11
7130,CLUJ_5_beta_27.3,2024-03-13,1,1,2,13,3,11
7131,CLUJ_5_beta_27.4,2024-03-13,0,1,2,13,3,11
7132,CLUJ_5_beta_28.1,2024-03-13,1,0,2,13,3,11
7133,CLUJ_5_beta_28.2,2024-03-13,0,1,2,13,3,11
7134,CLUJ_5_beta_28.3,2024-03-13,1,1,2,13,3,11
7135,CLUJ_5_beta_28.4,2024-03-13,1,0,2,13,3,11
7136,CLUJ_5_beta_29.1,2024-03-13,1,1,2,13,3,11
7137,CLUJ_5_beta_29.2,2024-03-13,1,1,2,13,3,11
7138,CLUJ_5_beta_29.3,2024-03-13,0,0,2,13,3,11
7139,CLUJ_5_beta_29.4,2024-03-13,1,0,2,13,3,11
7140,CLUJ_5_beta_30.1,2024-03-13,1,0,2,13,3,11
7141,CLUJ_5_beta_30.2,2024-03-13,1,1,2,13,3,11
7142,CLUJ_5_beta_30.3,2024-03-13,1,1,2,13,3,11
7143,CLUJ_5_beta_30.4,2024-03-13,1,1,2,13,3,11
7144,CLUJ_5_beta_31.1,2024-03-13,0,0,2,13,3,11
7145,CLUJ_5_beta_31.2,2024-03-13,1,0,2,13,3,11
7146,CLUJ_5_beta_31.3,2024-03-13,1,1,2,13,3,11
7147,CLUJ_5_beta_31.4,2024-03-13,0,1,2,13,3,11
7148,CLUJ_5_beta_32.1,2024-03-13,0,0,2,13,3,11
7149,CLUJ_5_beta_32.2,2024-03-13,0,1,2,13,3,11
7150,CLUJ_5_beta_32.3,2024-03-13,1,0,2,13,3,11
7151,CLUJ_5_beta_32.4,2024-03-13,1,1,2,13,3,11
7152,CLUJ_5_beta_33.1,2024-03-13,0,1,2,13,3,11
7153,CLUJ_5_beta_33.2,2024-03-13,1,1,2,13,3,11
7154,CLUJ_5_beta_33.3,2024-03-13,1,0,2,13,3,11
7155,CLUJ_5_beta_33.4,2024-03-13,0,1,2,13,3,11
7156,CLUJ_5_beta_1.1,2024-03-14,0,1,3,14,3,11
7157,CLUJ_5_beta_1.2,2024-03-14,1,0,3,14,3,11
7158,CLUJ_5_beta_1.3,2024-03-14,1,1,3,14,3,11
7159,CLUJ_5_beta_1.4,2024-03-14,0,0,3,14,3,11
7160,CLUJ_5_beta_2.1,2024-03-14,1,0,3,14,3,11
7161,CLUJ_5_beta_2.2,2024-03-14,0,0,3,14,3,11
7162,CLUJ_5_beta_2.3,2024-03-14,1,0,3,14,3,11
7163,CLUJ_5_beta_2.4,2024-03-14,1,1,3,14,3,11
7164,CLUJ_5_beta_3.1,2024-03-14,0,0,3,14,3,11
7165,CLUJ_5_beta_3.2,2024-03-14,1,0,3,14,3,11
7166,CLUJ_5_beta_3.3,2024-03-14,1,0,3,14,3,11
7167,CLUJ_5_beta_3.4,2024-03-14,0,1,3,14,3,11
7168,CLUJ_5_beta_4.1,2024-03-14,1,0,3,14,3,11
7169,CLUJ_5_beta_4.2,2024-03-14,1,1,3,14,3,11
7170,CLUJ_5_beta_4.3,2024-03-14,0,1,3,14,3,11
7171,CLUJ_5_beta_4.4,2024-03-14,1,0,3,14,3,11
7172,CLUJ_5_beta_5.1,2024-03-14,1,1,3,14,3,11
7173,CLUJ_5_beta_5.2,2024-03-14,0,1,3,14,3,11
7174,CLUJ_5_beta_5.3,2024-03-14,1,1,3,14,3,11
7175,CLUJ_5_beta_5.4,2024-03-14,0,1,3,14,3,11
7176,CLUJ_5_beta_6.1,2024-03-14,1,1,3,14,3,11
7177,CLUJ_5_beta_6.2,2024-03-14,0,1,3,14,3,11
7178,CLUJ_5_beta_6.3,2024-03-14,1,0,3,14,3,11
7179,CLUJ_5_beta_6.4,2024-03-14,1,0,3,14,3,11
7180,CLUJ_5_beta_7.1,2024-03-14,1,1,3,14,3,11
7181,CLUJ_5_beta_7.2,2024-03-14,0,0,3,14,3,11
7182,CLUJ_5_beta_7.3,2024-03-14,1,1,3,14,3,11
7183,CLUJ_5_beta_7.4,2024-03-14,0,1,3,14,3,11
7184,CLUJ_5_beta_8.1,2024-03-14,1,0,3,14,3,11
7185,CLUJ_5_beta_8.2,2024-03-14,0,1,3,14,3,11
7186,CLUJ_5_beta_8.3,2024-03-14,0,0,3,14,3,11
7187,CLUJ_5_beta_8.4,2024-03-14,1,0,3,14,3,11
7188,CLUJ_5_beta_9.1,2024-03-14,1,0,3,14,3,11
7189,CLUJ_5_beta_9.2,2024-03-14,1,1,3,14,3,11
7190,CLUJ_5_beta_9.3,2024-03-14,0,0,3,14,3,11
7191,CLUJ_5_beta_9.4,2024-03-14,1,0,3,14,3,11
7192,CLUJ_5_beta_10.1,2024-03-14,0,0,3,14,3,11
7193,CLUJ_5_beta_10.2,2024-03-14,1,0,3,14,3,11
7194,CLUJ_5_beta_10.3,2024-03-14,0,0,3,14,3,11
7195,CLUJ_5_beta_10.4,2024-03-14,1,1,3,14,3,11
7196,CLUJ_5_beta_11.1,2024-03-14,1,0,3,14,3,11
7197,CLUJ_5_beta_11.2,2024-03-14,0,1,3,14,3,11
7198,CLUJ_5_beta_11.3,2024-03-14,0,0,3,14,3,11
7199,CLUJ_5_beta_11.4,2024-03-14,0,0,3,14,3,11
7200,CLUJ_5_beta_12.1,2024-03-14,0,0,3,14,3,11
7201,CLUJ_5_beta_12.2,2024-03-14,0,0,3,14,3,11
7202,CLUJ_5_beta_12.3,2024-03-14,0,0,3,14,3,11
7203,CLUJ_5_beta_12.4,2024-03-14,1,1,3,14,3,11
7204,CLUJ_5_beta_13.1,2024-03-14,1,0,3,14,3,11
7205,CLUJ_5_beta_13.2,2024-03-14,0,0,3,14,3,11
7206,CLUJ_5_beta_13.3,2024-03-14,0,1,3,14,3,11
7207,CLUJ_5_beta_13.4,2024-03-14,0,1,3,14,3,11
7208,CLUJ_5_beta_14.1,2024-03-14,1,1,3,14,3,11
7209,CLUJ_5_beta_14.2,2024-03-14,1,1,3,14,3,11
7210,CLUJ_5_beta_14.3,2024-03-14,1,1,3,14,3,11
7211,CLUJ_5_beta_14.4,2024-03-14,1,1,3,14,3,11
7212,CLUJ_5_beta_15.1,2024-03-14,0,1,3,14,3,11
7213,CLUJ_5_beta_15.2,2024-03-14,0,1,3,14,3,11
7214,CLUJ_5_beta_15.3,2024-03-14,0,1,3,14,3,11
7215,CLUJ_5_beta_15.4,2024-03-14,0,0,3,14,3,11
7216,CLUJ_5_beta_16.1,2024-03-14,0,1,3,14,3,11
7217,CLUJ_5_beta_16.2,2024-03-14,1,1,3,14,3,11
7218,CLUJ_5_beta_16.3,2024-03-14,1,0,3,14,3,11
7219,CLUJ_5_beta_16.4,2024-03-14,1,1,3,14,3,11
7220,CLUJ_5_beta_17.1,2024-03-14,0,0,3,14,3,11
7221,CLUJ_5_beta_17.2,2024-03-14,0,0,3,14,3,11
7222,CLUJ_5_beta_17.3,2024-03-14,1,0,3,14,3,11
7223,CLUJ_5_beta_17.4,2024-03-14,1,1,3,14,3,11
7224,CLUJ_5_beta_18.1,2024-03-14,0,0,3,14,3,11
7225,CLUJ_5_beta_18.2,2024-03-14,0,1,3,14,3,11
7226,CLUJ_5_beta_18.3,2024-03-14,1,0,3,14,3,11
7227,CLUJ_5_beta_18.4,2024-03-14,0,1,3,14,3,11
7228,CLUJ_5_beta_18.5,2024-03-14,1,0,3,14,3,11
7229,CLUJ_5_beta_19.1,2024-03-14,1,0,3,14,3,11
7230,CLUJ_5_beta_19.2,2024-03-14,1,0,3,14,3,11
7231,CLUJ_5_beta_19.3,2024-03-14,0,0,3,14,3,11
7232,CLUJ_5_beta_19.4,2024-03-14,1,1,3,14,3,11
7233,CLUJ_5_beta_19.5,2024-03-14,1,0,3,14,3,11
7234,CLUJ_5_beta_19.6,2024-03-14,1,1,3,14,3,11
7235,CLUJ_5_beta_20.1,2024-03-14,1,1,3,14,3,11
7236,CLUJ_5_beta_20.2,2024-03-14,0,1,3,14,3,11
7237,CLUJ_5_beta_20.3,2024-03-14,0,0,3,14,3,11
7238,CLUJ_5_beta_20.4,2024-03-14,1,1,3,14,3,11
7239,CLUJ_5_beta_21.1,2024-03-14,0,0,3,14,3,11
7240,CLUJ_5_beta_21.2,2024-03-14,0,1,3,14,3,11
7241,CLUJ_5_beta_21.3,2024-03-14,1,0,3,14,3,11
7242,CLUJ_5_beta_21.4,2024-03-14,0,1,3,14,3,11
7243,CLUJ_5_beta_22.1,2024-03-14,1,0,3,14,3,11
7244,CLUJ_5_beta_22.2,2024-03-14,0,1,3,14,3,11
7245,CLUJ_5_beta_22.3,2024-03-14,0,1,3,14,3,11
7246,CLUJ_5_beta_22.4,2024-03-14,0,0,3,14,3,11
7247,CLUJ_5_beta_23.1,2024-03-14,1,0,3,14,3,11
7248,CLUJ_5_beta_23.2,2024-03-14,0,0,3,14,3,11
7249,CLUJ_5_beta_23.3,2024-03-14,1,0,3,14,3,11
7250,CLUJ_5_beta_23.4,2024-03-14,1,0,3,14,3,11
7251,CLUJ_5_beta_24.1,2024-03-14,0,1,3,14,3,11
7252,CLUJ_5_beta_24.2,2024-03-14,1,1,3,14,3,11
7253,CLUJ_5_beta_24.3,2024-03-14,1,1,3,14,3,11
7254,CLUJ_5_beta_24.4,2024-03-14,1,0,3,14,3,11
7255,CLUJ_5_beta_25.1,2024-03-14,0,1,3,14,3,11
7256,CLUJ_5_beta_25.2,2024-03-14,0,1,3,14,3,11
7257,CLUJ_5_beta_25.3,2024-03-14,0,1,3,14,3,11
7258,CLUJ_5_beta_25.4,2024-03-14,0,0,3,14,3,11
7259,CLUJ_5_beta_26.1,2024-03-14,0,1,3,14,3,11
7260,CLUJ_5_beta_26.2,2024-03-14,0,1,3,14,3,11
7261,CLUJ_5_beta_26.3,2024-03-14,1,1,3,14,3,11
7262,CLUJ_5_beta_26.4,2024-03-14,1,1,3,14,3,11
7263,CLUJ_5_beta_27.1,2024-03-14,1,0,3,14,3,11
7264,CLUJ_5_beta_27.2,2024-03-14,1,0,3,14,3,11
7265,CLUJ_5_beta_27.3,2024-03-14,0,0,3,14,3,11
7266,CLUJ_5_beta_27.4,2024-03-14,1,1,3,14,3,11
7267,CLUJ_5_beta_28.1,2024-03-14,0,1,3,14,3,11
7268,CLUJ_5_beta_28.2,2024-03-14,1,1,3,14,3,11
7269,CLUJ_5_beta_28.3,2024-03-14,0,0,3,14,3,11
7270,CLUJ_5_beta_28.4,2024-03-14,0,1,3,14,3,11
7271,CLUJ_5_beta_29.1,2024-03-14,1,1,3,14,3,11
7272,CLUJ_5_beta_29.2,2024-03-14,1,0,3,14,3,11
7273,CLUJ_5_beta_29.3,2024-03-14,1,0,3,14,3,11
7274,CLUJ_5_beta_29.4,2024-03-14,1,0,3,14,3,11
7275,CLUJ_5_beta_30.1,2024-03-14,0,0,3,14,3,11
7276,CLUJ_5_beta_30.2,2024-03-14,0,1,3,14,3,11
7277,CLUJ_5_beta_30.3,2024-03-14,1,0,3,14,3,11
7278,CLUJ_5_beta_30.4,2024-03-14,0,0,3,14,3,11
7279,CLUJ_5_beta_31.1,2024-03-14,0,0,3,14,3,11
7280,CLUJ_5_beta_31.2,2024-03-14,1,1,3,14,3,11
7281,CLUJ_5_beta_31.3,2024-03-14,0,0,3,14,3,11
7282,CLUJ_5_beta_31.4,2024-03-14,1,0,3,14,3,11
7283,CLUJ_5_beta_32.1,2024-03-14,0,0,3,14,3,11
7284,CLUJ_5_beta_32.2,2024-03-14,0,1,3,14,3,11
7285,CLUJ_5_beta_32.3,2024-03-14,0,1,3,14,3,11
7286,CLUJ_5_beta_32.4,2024-03-14,1,1,3,14,3,11
7287,CLUJ_5_beta_33.1,2024-03-14,1,1,3,14,3,11
7288,CLUJ_5_beta_33.2,2024-03-14,0,1,3,14,3,11
7289,CLUJ_5_beta_33.3,2024-03-14,1,1,3,14,3,11
7290,CLUJ_5_beta_33.4,2024-03-14,1,0,3,14,3,11
7291,CLUJ_5_beta_1.1,2024-03-15,1,0,4,15,3,11
7292,CLUJ_5_beta_1.2,2024-03-15,0,1,4,15,3,11
7293,CLUJ_5_beta_1.3,2024-03-15,1,1,4,15,3,11
7294,CLUJ_5_beta_1.4,2024-03-15,0,1,4,15,3,11
7295,CLUJ_5_beta_2.1,2024-03-15,0,1,4,15,3,11
7296,CLUJ_5_beta_2.2,2024-03-15,0,1,4,15,3,11
7297,CLUJ_5_beta_2.3,2024-03-15,1,1,4,15,3,11
7298,CLUJ_5_beta_2.4,2024-03-15,1,0,4,15,3,11
7299,CLUJ_5_beta_3.1,2024-03-15,1,1,4,15,3,11
7300,CLUJ_5_beta_3.2,2024-03-15,1,0,4,15,3,11
7301,CLUJ_5_beta_3.3,2024-03-15,1,0,4,15,3,11
7302,CLUJ_5_beta_3.4,2024-03-15,0,0,4,15,3,11
7303,CLUJ_5_beta_4.1,2024-03-15,0,1,4,15,3,11
7304,CLUJ_5_beta_4.2,2024-03-15,1,0,4,15,3,11
7305,CLUJ_5_beta_4.3,2024-03-15,1,1,4,15,3,11
7306,CLUJ_5_beta_4.4,2024-03-15,0,0,4,15,3,11
7307,CLUJ_5_beta_5.1,2024-03-15,0,1,4,15,3,11
7308,CLUJ_5_beta_5.2,2024-03-15,1,1,4,15,3,11
7309,CLUJ_5_beta_5.3,2024-03-15,1,0,4,15,3,11
7310,CLUJ_5_beta_5.4,2024-03-15,1,1,4,15,3,11
7311,CLUJ_5_beta_6.1,2024-03-15,1,0,4,15,3,11
7312,CLUJ_5_beta_6.2,2024-03-15,1,1,4,15,3,11
7313,CLUJ_5_beta_6.3,2024-03-15,1,0,4,15,3,11
7314,CLUJ_5_beta_6.4,2024-03-15,1,1,4,15,3,11
7315,CLUJ_5_beta_7.1,2024-03-15,0,1,4,15,3,11
7316,CLUJ_5_beta_7.2,2024-03-15,1,1,4,15,3,11
7317,CLUJ_5_beta_7.3,2024-03-15,0,0,4,15,3,11
7318,CLUJ_5_beta_7.4,2024-03-15,1,1,4,15,3,11
7319,CLUJ_5_beta_8.1,2024-03-15,1,1,4,15,3,11
7320,CLUJ_5_beta_8.2,2024-03-15,1,1,4,15,3,11
7321,CLUJ_5_beta_8.3,2024-03-15,0,1,4,15,3,11
7322,CLUJ_5_beta_8.4,2024-03-15,1,0,4,15,3,11
7323,CLUJ_5_beta_9.1,2024-03-15,1,1,4,15,3,11
7324,CLUJ_5_beta_9.2,2024-03-15,1,1,4,15,3,11
7325,CLUJ_5_beta_9.3,2024-03-15,0,1,4,15,3,11
7326,CLUJ_5_beta_9.4,2024-03-15,1,0,4,15,3,11
7327,CLUJ_5_beta_10.1,2024-03-15,0,1,4,15,3,11
7328,CLUJ_5_beta_10.2,2024-03-15,0,1,4,15,3,11
7329,CLUJ_5_beta_10.3,2024-03-15,1,1,4,15,3,11
7330,CLUJ_5_beta_10.4,2024-03-15,1,1,4,15,3,11
7331,CLUJ_5_beta_11.1,2024-03-15,0,1,4,15,3,11
7332,CLUJ_5_beta_11.2,2024-03-15,0,1,4,15,3,11
7333,CLUJ_5_beta_11.3,2024-03-15,0,0,4,15,3,11
7334,CLUJ_5_beta_11.4,2024-03-15,0,1,4,15,3,11
7335,CLUJ_5_beta_12.1,2024-03-15,0,0,4,15,3,11
7336,CLUJ_5_beta_12.2,2024-03-15,0,1,4,15,3,11
7337,CLUJ_5_beta_12.3,2024-03-15,1,0,4,15,3,11
7338,CLUJ_5_beta_12.4,2024-03-15,1,0,4,15,3,11
7339,CLUJ_5_beta_13.1,2024-03-15,1,1,4,15,3,11
7340,CLUJ_5_beta_13.2,2024-03-15,0,1,4,15,3,11
7341,CLUJ_5_beta_13.3,2024-03-15,0,1,4,15,3,11
7342,CLUJ_5_beta_13.4,2024-03-15,1,0,4,15,3,11
7343,CLUJ_5_beta_14.1,2024-03-15,1,1,4,15,3,11
7344,CLUJ_5_beta_14.2,2024-03-15,0,0,4,15,3,11
7345,CLUJ_5_beta_14.3,2024-03-15,1,0,4,15,3,11
7346,CLUJ_5_beta_14.4,2024-03-15,0,1,4,15,3,11
7347,CLUJ_5_beta_15.1,2024-03-15,1,1,4,15,3,11
7348,CLUJ_5_beta_15.2,2024-03-15,1,0,4,15,3,11
7349,CLUJ_5_beta_15.3,2024-03-15,1,0,4,15,3,11
7350,CLUJ_5_beta_15.4,2024-03-15,0,0,4,15,3,11
7351,CLUJ_5_beta_16.1,2024-03-15,1,1,4,15,3,11
7352,CLUJ_5_beta_16.2,2024-03-15,0,0,4,15,3,11
7353,CLUJ_5_beta_16.3,2024-03-15,0,1,4,15,3,11
7354,CLUJ_5_beta_16.4,2024-03-15,0,1,4,15,3,11
7355,CLUJ_5_beta_17.1,2024-03-15,1,1,4,15,3,11
7356,CLUJ_5_beta_17.2,2024-03-15,1,1,4,15,3,11
7357,CLUJ_5_beta_17.3,2024-03-15,1,0,4,15,3,11
7358,CLUJ_5_beta_17.4,2024-03-15,0,1,4,15,3,11
7359,CLUJ_5_beta_18.1,2024-03-15,0,1,4,15,3,11
7360,CLUJ_5_beta_18.2,2024-03-15,0,1,4,15,3,11
7361,CLUJ_5_beta_18.3,2024-03-15,0,0,4,15,3,11
7362,CLUJ_5_beta_18.4,2024-03-15,0,1,4,15,3,11
7363,CLUJ_5_beta_18.5,2024-03-15,0,1,4,15,3,11
